event_id,arm,reward_type,reward_value,delay_minutes,occurred_at
evt_002302,simulador_credito,click,0.1,27.8,2026-01-09T17:14:05.681087+00:00
evt_002302,simulador_credito,journey_start,0.3,378.5,2026-01-09T23:04:47.681087+00:00
evt_002304,simulador_credito,click,0.1,143.5,2026-01-09T19:21:30.846207+00:00
evt_002304,simulador_credito,journey_start,0.3,81.4,2026-01-09T18:19:24.846207+00:00
evt_002304,simulador_credito,conversion,1.0,20104.3,2026-01-23T16:02:18.846207+00:00
evt_002316,educacao_financeira,click,0.1,148.2,2026-01-09T20:48:03.605960+00:00
evt_002316,educacao_financeira,journey_start,0.3,1031.4,2026-01-10T11:31:15.605960+00:00
evt_002316,educacao_financeira,conversion,1.0,3096.0,2026-01-11T21:55:51.605960+00:00
evt_002320,simulador_credito,click,0.1,155.5,2026-01-09T21:17:40.972346+00:00
evt_002320,simulador_credito,journey_start,0.3,1047.4,2026-01-10T12:09:34.972346+00:00
evt_002322,sem_oferta,click,0.1,12.0,2026-01-09T19:02:20.891407+00:00
evt_002323,simulador_credito,click,0.1,110.8,2026-01-09T20:46:21.159449+00:00
evt_002323,simulador_credito,journey_start,0.3,287.5,2026-01-09T23:43:03.159449+00:00
evt_002323,simulador_credito,conversion,1.0,11919.1,2026-01-18T01:34:39.159449+00:00
evt_002326,sem_oferta,click,0.1,6.3,2026-01-09T19:22:14.540827+00:00
evt_002326,sem_oferta,journey_start,0.3,698.2,2026-01-10T06:54:08.540827+00:00
evt_002328,oferta_deposito,click,0.1,177.1,2026-01-09T22:38:32.891629+00:00
evt_002328,oferta_deposito,journey_start,0.3,490.7,2026-01-10T03:52:08.891629+00:00
evt_002329,simulador_credito,click,0.1,83.5,2026-01-09T21:09:23.063578+00:00
evt_002340,simulador_credito,click,0.1,14.0,2026-01-09T21:05:50.338225+00:00
evt_002340,simulador_credito,journey_start,0.3,199.0,2026-01-10T00:10:50.338225+00:00
evt_002341,simulador_credito,click,0.1,68.4,2026-01-09T22:05:08.752393+00:00
evt_002348,oferta_deposito,click,0.1,99.7,2026-01-09T23:40:10.195245+00:00
evt_002348,oferta_deposito,journey_start,0.3,63.7,2026-01-09T23:04:10.195245+00:00
evt_002362,educacao_financeira,click,0.1,158.4,2026-01-10T01:36:15.014468+00:00
evt_002371,simulador_credito,click,0.1,169.7,2026-01-10T02:28:33.079421+00:00
evt_002371,simulador_credito,journey_start,0.3,774.3,2026-01-10T12:33:09.079421+00:00
evt_002374,simulador_credito,click,0.1,114.7,2026-01-10T01:53:14.993032+00:00
evt_002375,oferta_deposito,click,0.1,178.8,2026-01-10T02:59:13.412074+00:00
evt_002376,educacao_financeira,click,0.1,163.1,2026-01-10T02:52:00.706367+00:00
evt_002382,sem_oferta,click,0.1,46.8,2026-01-10T01:28:29.659226+00:00
evt_002383,simulador_credito,click,0.1,80.0,2026-01-10T02:03:55.319987+00:00
evt_002383,simulador_credito,journey_start,0.3,341.9,2026-01-10T06:25:49.319987+00:00
evt_002383,simulador_credito,conversion,1.0,17084.9,2026-01-21T21:28:49.319987+00:00
evt_002386,oferta_deposito,click,0.1,36.6,2026-01-10T01:28:49.962116+00:00
evt_002386,oferta_deposito,journey_start,0.3,1433.4,2026-01-11T00:45:37.962116+00:00
evt_002386,oferta_deposito,conversion,1.0,13776.8,2026-01-19T14:29:01.962116+00:00
evt_002388,simulador_credito,click,0.1,6.7,2026-01-10T01:04:31.444376+00:00
evt_002388,simulador_credito,journey_start,0.3,980.0,2026-01-10T17:17:49.444376+00:00
evt_002388,simulador_credito,conversion,1.0,3325.9,2026-01-12T08:23:43.444376+00:00
evt_002396,oferta_deposito,click,0.1,134.2,2026-01-10T03:37:47.574799+00:00
evt_002396,oferta_deposito,journey_start,0.3,1008.9,2026-01-10T18:12:29.574799+00:00
evt_002396,oferta_deposito,conversion,1.0,6620.2,2026-01-14T15:43:47.574799+00:00
evt_002397,educacao_financeira,click,0.1,38.9,2026-01-10T02:04:43.299113+00:00
evt_002403,sem_oferta,click,0.1,117.5,2026-01-10T03:38:31.898354+00:00
evt_002403,sem_oferta,journey_start,0.3,1298.6,2026-01-10T23:19:37.898354+00:00
evt_002403,sem_oferta,conversion,1.0,14415.8,2026-01-20T01:56:49.898354+00:00
evt_002412,educacao_financeira,click,0.1,45.2,2026-01-10T03:16:15.376906+00:00
evt_002412,educacao_financeira,journey_start,0.3,1024.1,2026-01-10T19:35:09.376906+00:00
evt_002416,educacao_financeira,click,0.1,126.1,2026-01-10T05:01:59.895005+00:00
evt_002433,educacao_financeira,click,0.1,58.4,2026-01-10T05:08:44.957438+00:00
evt_002433,educacao_financeira,journey_start,0.3,526.3,2026-01-10T12:56:38.957438+00:00
evt_002437,sem_oferta,click,0.1,37.7,2026-01-10T05:02:13.579773+00:00
evt_002437,sem_oferta,journey_start,0.3,1204.3,2026-01-11T00:28:49.579773+00:00
evt_002438,educacao_financeira,click,0.1,161.0,2026-01-10T07:17:05.832936+00:00
evt_002438,educacao_financeira,journey_start,0.3,777.6,2026-01-10T17:33:41.832936+00:00
evt_002445,sem_oferta,click,0.1,9.0,2026-01-10T05:28:40.627296+00:00
evt_002445,sem_oferta,journey_start,0.3,1143.3,2026-01-11T00:22:58.627296+00:00
evt_002445,sem_oferta,conversion,1.0,5359.8,2026-01-13T22:39:28.627296+00:00
evt_002447,educacao_financeira,click,0.1,34.9,2026-01-10T06:06:10.935905+00:00
evt_002451,educacao_financeira,click,0.1,159.0,2026-01-10T08:28:39.775023+00:00
evt_002453,educacao_financeira,click,0.1,19.3,2026-01-10T06:15:16.526674+00:00
evt_002453,educacao_financeira,journey_start,0.3,1286.0,2026-01-11T03:21:58.526674+00:00
evt_002456,educacao_financeira,click,0.1,174.8,2026-01-10T09:04:21.295767+00:00
evt_002457,oferta_deposito,click,0.1,141.5,2026-01-10T08:36:27.548220+00:00
evt_002467,simulador_credito,click,0.1,119.3,2026-01-10T09:36:42.712556+00:00
evt_002467,simulador_credito,journey_start,0.3,531.8,2026-01-10T16:29:12.712556+00:00
evt_002468,oferta_deposito,click,0.1,24.5,2026-01-10T08:15:07.058059+00:00
evt_002470,simulador_credito,click,0.1,161.3,2026-01-10T10:41:52.061208+00:00
evt_002470,simulador_credito,journey_start,0.3,969.0,2026-01-11T00:09:34.061208+00:00
evt_002470,simulador_credito,conversion,1.0,16210.9,2026-01-21T14:11:28.061208+00:00
evt_002472,simulador_credito,click,0.1,170.0,2026-01-10T10:59:30.021933+00:00
evt_002480,sem_oferta,click,0.1,55.9,2026-01-10T09:52:22.329174+00:00
evt_002481,sem_oferta,click,0.1,140.1,2026-01-10T11:23:31.861760+00:00
evt_002481,sem_oferta,journey_start,0.3,549.4,2026-01-10T18:12:49.861760+00:00
evt_002488,oferta_deposito,click,0.1,148.3,2026-01-10T11:45:31.774745+00:00
evt_002489,oferta_deposito,click,0.1,34.6,2026-01-10T09:53:34.042017+00:00
evt_002492,simulador_credito,click,0.1,127.6,2026-01-10T11:43:08.384747+00:00
evt_002496,sem_oferta,click,0.1,147.3,2026-01-10T12:21:11.509020+00:00
evt_002497,educacao_financeira,click,0.1,100.4,2026-01-10T11:36:35.050005+00:00
evt_002497,educacao_financeira,journey_start,0.3,970.5,2026-01-11T02:06:41.050005+00:00
evt_002497,educacao_financeira,conversion,1.0,5029.4,2026-01-13T21:45:35.050005+00:00
evt_002499,oferta_deposito,click,0.1,28.6,2026-01-10T10:29:27.648667+00:00
evt_002499,oferta_deposito,journey_start,0.3,1188.9,2026-01-11T05:49:45.648667+00:00
evt_002499,oferta_deposito,conversion,1.0,16588.3,2026-01-21T22:29:09.648667+00:00
evt_002500,simulador_credito,click,0.1,147.0,2026-01-10T12:37:37.334462+00:00
evt_002500,simulador_credito,journey_start,0.3,393.6,2026-01-10T16:44:13.334462+00:00
evt_002511,educacao_financeira,click,0.1,67.5,2026-01-10T12:24:21.384399+00:00
evt_002511,educacao_financeira,journey_start,0.3,620.2,2026-01-10T21:37:03.384399+00:00
evt_002512,sem_oferta,click,0.1,131.9,2026-01-10T13:35:00.705325+00:00
evt_002512,sem_oferta,journey_start,0.3,727.0,2026-01-10T23:30:06.705325+00:00
evt_002512,sem_oferta,conversion,1.0,14413.1,2026-01-20T11:36:12.705325+00:00
evt_002513,educacao_financeira,click,0.1,81.4,2026-01-10T12:50:57.038165+00:00
evt_002513,educacao_financeira,journey_start,0.3,183.9,2026-01-10T14:33:27.038165+00:00
evt_002513,educacao_financeira,conversion,1.0,10090.5,2026-01-17T11:40:03.038165+00:00
evt_002517,educacao_financeira,click,0.1,179.6,2026-01-10T15:23:53.316825+00:00
evt_002517,educacao_financeira,journey_start,0.3,1310.4,2026-01-11T10:14:41.316825+00:00
evt_002518,sem_oferta,click,0.1,57.6,2026-01-10T13:24:39.885783+00:00
evt_002519,simulador_credito,click,0.1,84.9,2026-01-10T14:03:53.697931+00:00
evt_002519,simulador_credito,journey_start,0.3,645.3,2026-01-10T23:24:17.697931+00:00
evt_002519,simulador_credito,conversion,1.0,8212.1,2026-01-16T05:31:05.697931+00:00
evt_002521,simulador_credito,click,0.1,159.3,2026-01-10T15:31:49.741716+00:00
evt_002521,simulador_credito,journey_start,0.3,317.3,2026-01-10T18:09:49.741716+00:00
evt_002522,simulador_credito,click,0.1,89.9,2026-01-10T14:23:04.877423+00:00
evt_002522,simulador_credito,journey_start,0.3,385.1,2026-01-10T19:18:16.877423+00:00
evt_002526,sem_oferta,click,0.1,115.4,2026-01-10T15:18:47.401675+00:00
evt_002527,simulador_credito,click,0.1,56.6,2026-01-10T14:22:26.545240+00:00
evt_002527,simulador_credito,journey_start,0.3,170.7,2026-01-10T16:16:32.545240+00:00
evt_002530,oferta_deposito,click,0.1,78.8,2026-01-10T14:53:46.670204+00:00
evt_002530,oferta_deposito,journey_start,0.3,1160.6,2026-01-11T08:55:34.670204+00:00
evt_002530,oferta_deposito,conversion,1.0,16994.3,2026-01-22T08:49:16.670204+00:00
evt_002532,sem_oferta,click,0.1,175.7,2026-01-10T16:31:03.261352+00:00
evt_002532,sem_oferta,journey_start,0.3,489.2,2026-01-10T21:44:33.261352+00:00
evt_002532,sem_oferta,conversion,1.0,7854.3,2026-01-16T00:29:39.261352+00:00
evt_002533,sem_oferta,click,0.1,167.9,2026-01-10T16:26:51.831676+00:00
evt_002533,sem_oferta,journey_start,0.3,162.7,2026-01-10T16:21:39.831676+00:00
evt_002535,educacao_financeira,click,0.1,172.1,2026-01-10T16:45:48.914708+00:00
evt_002535,educacao_financeira,journey_start,0.3,1037.8,2026-01-11T07:11:30.914708+00:00
evt_002535,educacao_financeira,conversion,1.0,18658.5,2026-01-23T12:52:12.914708+00:00
evt_002541,sem_oferta,click,0.1,94.4,2026-01-10T15:39:42.247514+00:00
evt_002544,educacao_financeira,click,0.1,24.8,2026-01-10T14:38:59.898218+00:00
evt_002544,educacao_financeira,journey_start,0.3,422.0,2026-01-10T21:16:11.898218+00:00
evt_002544,educacao_financeira,conversion,1.0,15774.1,2026-01-21T13:08:17.898218+00:00
evt_002545,educacao_financeira,click,0.1,70.7,2026-01-10T15:41:04.435726+00:00
evt_002548,simulador_credito,click,0.1,49.5,2026-01-10T15:50:47.055481+00:00
evt_002548,simulador_credito,journey_start,0.3,1022.0,2026-01-11T08:03:17.055481+00:00
evt_002548,simulador_credito,conversion,1.0,18624.2,2026-01-23T13:25:29.055481+00:00
evt_002550,educacao_financeira,click,0.1,138.0,2026-01-10T17:27:54.575025+00:00
evt_002550,educacao_financeira,journey_start,0.3,1213.0,2026-01-11T11:22:54.575025+00:00
evt_002550,educacao_financeira,conversion,1.0,9164.8,2026-01-16T23:54:42.575025+00:00
evt_002551,simulador_credito,click,0.1,14.9,2026-01-10T15:31:50.318601+00:00
evt_002551,simulador_credito,journey_start,0.3,1069.3,2026-01-11T09:06:14.318601+00:00
evt_002552,simulador_credito,click,0.1,151.9,2026-01-10T17:49:40.413164+00:00
evt_002554,educacao_financeira,click,0.1,82.5,2026-01-10T16:47:54.463108+00:00
evt_002560,sem_oferta,click,0.1,175.5,2026-01-10T18:32:25.059763+00:00
evt_002562,educacao_financeira,click,0.1,125.6,2026-01-10T18:09:54.775188+00:00
evt_002562,educacao_financeira,journey_start,0.3,832.1,2026-01-11T05:56:24.775188+00:00
evt_002569,oferta_deposito,click,0.1,169.7,2026-01-10T19:22:06.446966+00:00
evt_002569,oferta_deposito,journey_start,0.3,431.6,2026-01-10T23:44:00.446966+00:00
evt_002569,oferta_deposito,conversion,1.0,16190.3,2026-01-21T22:22:42.446966+00:00
evt_002570,simulador_credito,click,0.1,65.4,2026-01-10T17:39:19.833557+00:00
evt_002570,simulador_credito,journey_start,0.3,969.1,2026-01-11T08:43:01.833557+00:00
evt_002570,simulador_credito,conversion,1.0,15966.7,2026-01-21T18:40:37.833557+00:00
evt_002576,sem_oferta,click,0.1,150.4,2026-01-10T19:24:01.196084+00:00
evt_002578,sem_oferta,click,0.1,150.0,2026-01-10T19:37:10.688495+00:00
evt_002580,oferta_deposito,click,0.1,32.6,2026-01-10T17:55:42.469337+00:00
evt_002580,oferta_deposito,journey_start,0.3,630.5,2026-01-11T03:53:36.469337+00:00
evt_002588,simulador_credito,click,0.1,165.7,2026-01-10T20:53:57.884405+00:00
evt_002588,simulador_credito,journey_start,0.3,788.9,2026-01-11T07:17:09.884405+00:00
evt_002588,simulador_credito,conversion,1.0,8218.6,2026-01-16T11:06:51.884405+00:00
evt_002590,sem_oferta,click,0.1,91.9,2026-01-10T19:43:43.692222+00:00
evt_002590,sem_oferta,journey_start,0.3,980.1,2026-01-11T10:31:55.692222+00:00
evt_002609,oferta_deposito,click,0.1,79.4,2026-01-10T20:47:44.020913+00:00
evt_002609,oferta_deposito,journey_start,0.3,1027.2,2026-01-11T12:35:32.020913+00:00
evt_002609,oferta_deposito,conversion,1.0,19881.7,2026-01-24T14:50:02.020913+00:00
evt_002610,oferta_deposito,click,0.1,107.4,2026-01-10T21:16:23.002098+00:00
evt_002610,oferta_deposito,journey_start,0.3,1156.3,2026-01-11T14:45:17.002098+00:00
evt_002610,oferta_deposito,conversion,1.0,5411.0,2026-01-14T13:39:59.002098+00:00
evt_002611,oferta_deposito,click,0.1,9.4,2026-01-10T19:40:44.871986+00:00
evt_002611,oferta_deposito,journey_start,0.3,105.7,2026-01-10T21:17:02.871986+00:00
evt_002623,sem_oferta,click,0.1,67.9,2026-01-10T22:08:45.498084+00:00
evt_002623,sem_oferta,journey_start,0.3,540.3,2026-01-11T06:01:09.498084+00:00
evt_002623,sem_oferta,conversion,1.0,2610.1,2026-01-12T16:30:57.498084+00:00
evt_002624,simulador_credito,click,0.1,118.3,2026-01-10T23:03:22.122565+00:00
evt_002624,simulador_credito,journey_start,0.3,1304.7,2026-01-11T18:49:46.122565+00:00
evt_002624,simulador_credito,conversion,1.0,2220.0,2026-01-12T10:05:04.122565+00:00
evt_002625,sem_oferta,click,0.1,108.7,2026-01-10T23:09:22.119613+00:00
evt_002625,sem_oferta,journey_start,0.3,1025.6,2026-01-11T14:26:16.119613+00:00
evt_002625,sem_oferta,conversion,1.0,12826.2,2026-01-19T19:06:52.119613+00:00
evt_002626,oferta_deposito,click,0.1,165.3,2026-01-11T00:06:14.616123+00:00
evt_002629,simulador_credito,click,0.1,155.0,2026-01-11T00:33:15.731733+00:00
evt_002630,educacao_financeira,click,0.1,85.0,2026-01-10T23:35:28.984853+00:00
evt_002630,educacao_financeira,journey_start,0.3,867.1,2026-01-11T12:37:34.984853+00:00
evt_002630,educacao_financeira,conversion,1.0,4042.7,2026-01-13T17:33:10.984853+00:00
evt_002647,sem_oferta,click,0.1,80.8,2026-01-11T01:11:49.338208+00:00
evt_002648,simulador_credito,click,0.1,102.4,2026-01-11T01:41:15.087877+00:00
evt_002652,sem_oferta,click,0.1,157.6,2026-01-11T02:39:36.892190+00:00
evt_002652,sem_oferta,journey_start,0.3,1070.6,2026-01-11T17:52:36.892190+00:00
evt_002652,sem_oferta,conversion,1.0,4693.0,2026-01-14T06:15:00.892190+00:00
evt_002654,oferta_deposito,click,0.1,30.8,2026-01-11T00:43:10.027805+00:00
evt_002654,oferta_deposito,journey_start,0.3,151.3,2026-01-11T02:43:40.027805+00:00
evt_002654,oferta_deposito,conversion,1.0,14105.7,2026-01-20T19:18:04.027805+00:00
evt_002655,simulador_credito,click,0.1,156.7,2026-01-11T02:50:04.371624+00:00
evt_002655,simulador_credito,journey_start,0.3,927.6,2026-01-11T15:40:58.371624+00:00
evt_002658,educacao_financeira,click,0.1,15.2,2026-01-11T00:43:40.927751+00:00
evt_002658,educacao_financeira,journey_start,0.3,290.6,2026-01-11T05:19:04.927751+00:00
evt_002660,educacao_financeira,click,0.1,117.7,2026-01-11T02:40:34.634937+00:00
evt_002660,educacao_financeira,journey_start,0.3,1035.8,2026-01-11T17:58:40.634937+00:00
evt_002660,educacao_financeira,conversion,1.0,18324.8,2026-01-23T18:07:40.634937+00:00
evt_002661,educacao_financeira,click,0.1,155.0,2026-01-11T03:30:44.394383+00:00
evt_002661,educacao_financeira,journey_start,0.3,1038.0,2026-01-11T18:13:44.394383+00:00
evt_002661,educacao_financeira,conversion,1.0,11991.0,2026-01-19T08:46:44.394383+00:00
evt_002667,oferta_deposito,click,0.1,140.5,2026-01-11T03:34:31.127594+00:00
evt_002669,sem_oferta,click,0.1,76.9,2026-01-11T02:41:07.589211+00:00
evt_002669,sem_oferta,journey_start,0.3,1161.8,2026-01-11T20:46:01.589211+00:00
evt_002670,educacao_financeira,click,0.1,83.0,2026-01-11T02:51:28.256582+00:00
evt_002674,educacao_financeira,click,0.1,7.6,2026-01-11T01:49:41.232483+00:00
evt_002674,educacao_financeira,journey_start,0.3,965.1,2026-01-11T17:47:11.232483+00:00
evt_002674,educacao_financeira,conversion,1.0,12902.2,2026-01-20T00:44:17.232483+00:00
evt_002676,educacao_financeira,click,0.1,38.1,2026-01-11T02:44:25.149666+00:00
evt_002676,educacao_financeira,journey_start,0.3,358.4,2026-01-11T08:04:43.149666+00:00
evt_002676,educacao_financeira,conversion,1.0,4690.0,2026-01-14T08:16:19.149666+00:00
evt_002677,simulador_credito,click,0.1,179.6,2026-01-11T05:09:41.317986+00:00
evt_002677,simulador_credito,journey_start,0.3,765.7,2026-01-11T14:55:47.317986+00:00
evt_002679,sem_oferta,click,0.1,58.2,2026-01-11T03:13:35.541952+00:00
evt_002680,educacao_financeira,click,0.1,38.9,2026-01-11T03:04:22.078940+00:00
evt_002683,educacao_financeira,click,0.1,125.3,2026-01-11T04:39:45.517886+00:00
evt_002683,educacao_financeira,journey_start,0.3,803.7,2026-01-11T15:58:09.517886+00:00
evt_002683,educacao_financeira,conversion,1.0,16674.2,2026-01-22T16:28:39.517886+00:00
evt_002689,sem_oferta,click,0.1,43.0,2026-01-11T04:05:14.444953+00:00
evt_002689,sem_oferta,journey_start,0.3,915.9,2026-01-11T18:38:08.444953+00:00
evt_002689,sem_oferta,conversion,1.0,8976.4,2026-01-17T08:58:38.444953+00:00
evt_002690,oferta_deposito,click,0.1,18.8,2026-01-11T04:06:20.976254+00:00
evt_002692,sem_oferta,click,0.1,44.3,2026-01-11T04:44:31.103248+00:00
evt_002694,educacao_financeira,click,0.1,117.3,2026-01-11T05:58:56.381835+00:00
evt_002694,educacao_financeira,journey_start,0.3,349.3,2026-01-11T09:50:56.381835+00:00
evt_002694,educacao_financeira,conversion,1.0,14485.0,2026-01-21T05:26:38.381835+00:00
evt_002695,educacao_financeira,click,0.1,97.3,2026-01-11T05:48:08.898333+00:00
evt_002695,educacao_financeira,journey_start,0.3,582.5,2026-01-11T13:53:20.898333+00:00
evt_002697,sem_oferta,click,0.1,73.9,2026-01-11T05:34:46.291761+00:00
evt_002697,sem_oferta,journey_start,0.3,633.3,2026-01-11T14:54:10.291761+00:00
evt_002697,sem_oferta,conversion,1.0,6137.2,2026-01-15T10:38:04.291761+00:00
evt_002700,educacao_financeira,click,0.1,85.5,2026-01-11T06:07:29.960022+00:00
evt_002700,educacao_financeira,journey_start,0.3,1105.5,2026-01-11T23:07:29.960022+00:00
evt_002700,educacao_financeira,conversion,1.0,9958.4,2026-01-18T02:40:23.960022+00:00
evt_002702,simulador_credito,click,0.1,98.5,2026-01-11T06:31:59.769757+00:00
evt_002703,simulador_credito,click,0.1,41.2,2026-01-11T05:35:17.134117+00:00
evt_002703,simulador_credito,journey_start,0.3,144.7,2026-01-11T07:18:47.134117+00:00
evt_002703,simulador_credito,conversion,1.0,12114.8,2026-01-19T14:48:53.134117+00:00
evt_002704,educacao_financeira,click,0.1,152.4,2026-01-11T07:27:01.118339+00:00
evt_002704,educacao_financeira,journey_start,0.3,1367.5,2026-01-12T03:42:07.118339+00:00
evt_002704,educacao_financeira,conversion,1.0,19702.8,2026-01-24T21:17:25.118339+00:00
evt_002712,oferta_deposito,click,0.1,78.9,2026-01-11T07:28:16.139957+00:00
evt_002712,oferta_deposito,journey_start,0.3,862.6,2026-01-11T20:31:58.139957+00:00
evt_002712,oferta_deposito,conversion,1.0,11437.2,2026-01-19T04:46:34.139957+00:00
evt_002717,simulador_credito,click,0.1,177.2,2026-01-11T09:26:43.854703+00:00
evt_002721,oferta_deposito,click,0.1,133.7,2026-01-11T08:54:28.107972+00:00
evt_002730,sem_oferta,click,0.1,103.5,2026-01-11T09:10:05.442690+00:00
evt_002730,sem_oferta,journey_start,0.3,1132.3,2026-01-12T02:18:53.442690+00:00
evt_002730,sem_oferta,conversion,1.0,19878.0,2026-01-25T02:44:35.442690+00:00
evt_002732,simulador_credito,click,0.1,159.3,2026-01-11T10:12:19.140367+00:00
evt_002732,simulador_credito,journey_start,0.3,1047.9,2026-01-12T01:00:55.140367+00:00
evt_002732,simulador_credito,conversion,1.0,5768.9,2026-01-15T07:41:55.140367+00:00
evt_002738,simulador_credito,click,0.1,58.1,2026-01-11T09:00:20.198989+00:00
evt_002739,educacao_financeira,click,0.1,155.6,2026-01-11T10:38:21.651047+00:00
evt_002739,educacao_financeira,journey_start,0.3,656.2,2026-01-11T18:58:57.651047+00:00
evt_002739,educacao_financeira,conversion,1.0,12231.2,2026-01-19T19:53:57.651047+00:00
evt_002743,educacao_financeira,click,0.1,59.5,2026-01-11T09:13:44.560292+00:00
evt_002743,educacao_financeira,journey_start,0.3,1315.2,2026-01-12T06:09:26.560292+00:00
evt_002748,oferta_deposito,click,0.1,87.3,2026-01-11T10:12:01.325412+00:00
evt_002748,oferta_deposito,journey_start,0.3,573.5,2026-01-11T18:18:13.325412+00:00
