event_id,occurred_at,subject_key,segment,channel,age,job,month,poutcome,previous,base_propensity,available_arms,logging_policy,chosen_arm
evt_001639,2026-01-07T04:57:20.556896+00:00,sub_011252,novo,web,23,technician,jun,nonexistent,0,0.0458,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001640,2026-01-07T05:01:44.639469+00:00,sub_029721,recorrente,web,34,blue-collar,apr,failure,1,0.123,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001641,2026-01-07T05:03:30.356954+00:00,sub_002080,novo,email,40,housemaid,may,nonexistent,0,0.0396,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001642,2026-01-07T05:17:21.569437+00:00,sub_018418,novo,web,36,student,jul,nonexistent,0,0.0795,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001643,2026-01-07T05:34:45.256918+00:00,sub_024489,novo,app,42,blue-collar,nov,nonexistent,0,0.0502,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001644,2026-01-07T05:44:23.604938+00:00,sub_005437,novo,web,49,services,may,nonexistent,0,0.0319,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001645,2026-01-07T05:47:53.796936+00:00,sub_012140,novo,web,41,blue-collar,jul,nonexistent,0,0.0338,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001646,2026-01-07T05:49:45.754483+00:00,sub_014148,novo,web,56,unknown,jul,nonexistent,0,0.0534,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001647,2026-01-07T05:51:39.147931+00:00,sub_027333,recorrente,email,40,blue-collar,nov,failure,1,0.0315,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001648,2026-01-07T05:57:28.476526+00:00,sub_040228,novo,email,64,admin.,jul,nonexistent,0,0.5304,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001649,2026-01-07T06:01:53.460484+00:00,sub_034443,novo,web,27,blue-collar,may,nonexistent,0,0.0845,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001650,2026-01-07T06:07:19.589418+00:00,sub_007816,novo,app,46,entrepreneur,jun,nonexistent,0,0.0371,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001651,2026-01-07T06:11:42.126040+00:00,sub_000747,novo,web,36,services,may,nonexistent,0,0.0328,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001652,2026-01-07T06:15:22.099115+00:00,sub_002138,novo,email,33,technician,may,nonexistent,0,0.0345,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001653,2026-01-07T06:15:38.391911+00:00,sub_024536,novo,app,35,management,nov,nonexistent,0,0.0604,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001654,2026-01-07T06:20:58.677668+00:00,sub_006436,novo,email,45,blue-collar,may,nonexistent,0,0.0304,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001655,2026-01-07T06:34:19.327947+00:00,sub_009525,novo,web,56,retired,jun,nonexistent,0,0.0538,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001656,2026-01-07T06:36:47.804394+00:00,sub_034902,recorrente,email,29,blue-collar,may,failure,1,0.0609,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001657,2026-01-07T06:37:39.743009+00:00,sub_035993,novo,email,29,self-employed,may,nonexistent,0,0.1032,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001658,2026-01-07T06:38:19.970689+00:00,sub_034557,recorrente,email,24,technician,may,failure,1,0.0758,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001659,2026-01-07T06:42:22.674466+00:00,sub_010447,novo,email,37,technician,jun,nonexistent,0,0.0459,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001660,2026-01-07T06:43:06.519381+00:00,sub_025523,novo,app,36,housemaid,nov,nonexistent,0,0.054,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001661,2026-01-07T06:54:22.189574+00:00,sub_025156,recorrente,web,37,management,nov,failure,1,0.0416,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001662,2026-01-07T07:06:58.081003+00:00,sub_007629,novo,app,29,blue-collar,may,nonexistent,0,0.0181,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001663,2026-01-07T07:08:46.921902+00:00,sub_022799,novo,app,53,housemaid,aug,nonexistent,0,0.0547,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001664,2026-01-07T07:12:17.127449+00:00,sub_021634,novo,app,50,technician,aug,nonexistent,0,0.055,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001665,2026-01-07T07:14:59.229178+00:00,sub_016317,novo,email,26,admin.,jul,nonexistent,0,0.0698,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001666,2026-01-07T07:24:55.770745+00:00,sub_030959,novo,web,33,services,may,nonexistent,0,0.0975,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001667,2026-01-07T07:26:50.599336+00:00,sub_027909,novo,email,37,blue-collar,mar,nonexistent,0,0.3485,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001668,2026-01-07T07:33:18.088688+00:00,sub_021938,novo,app,29,technician,aug,nonexistent,0,0.0614,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001669,2026-01-07T07:34:10.938335+00:00,sub_029892,recorrente,app,24,admin.,apr,failure,1,0.1192,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001670,2026-01-07T08:02:50.576673+00:00,sub_031430,novo,email,34,technician,may,nonexistent,0,0.0694,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001671,2026-01-07T08:16:38.990361+00:00,sub_023351,novo,email,48,admin.,aug,nonexistent,0,0.0528,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001672,2026-01-07T08:20:32.948090+00:00,sub_011024,novo,email,26,technician,jun,nonexistent,0,0.0382,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001673,2026-01-07T08:34:00.522946+00:00,sub_031237,novo,app,54,management,may,nonexistent,0,0.0707,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001674,2026-01-07T08:44:11.264296+00:00,sub_029557,novo,web,41,admin.,apr,nonexistent,0,0.2089,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001675,2026-01-07T08:45:37.639568+00:00,sub_040504,reativado,app,42,technician,aug,success,2,0.7699,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001676,2026-01-07T08:52:26.878107+00:00,sub_006169,novo,email,55,management,may,nonexistent,0,0.0377,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001677,2026-01-07T08:55:17.004696+00:00,sub_017268,novo,app,45,blue-collar,jul,nonexistent,0,0.0572,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001678,2026-01-07T08:59:48.608735+00:00,sub_038067,novo,email,41,technician,sep,nonexistent,0,0.39,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001679,2026-01-07T09:07:56.236678+00:00,sub_021194,novo,app,49,services,aug,nonexistent,0,0.0473,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001680,2026-01-07T09:08:50.855764+00:00,sub_038824,novo,app,77,retired,nov,nonexistent,0,0.47,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001681,2026-01-07T09:10:23.142309+00:00,sub_000513,novo,email,50,services,may,nonexistent,0,0.0324,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001682,2026-01-07T09:13:31.426122+00:00,sub_001448,novo,web,28,self-employed,may,nonexistent,0,0.0406,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001683,2026-01-07T09:15:03.186849+00:00,sub_032786,novo,web,34,unemployed,may,nonexistent,0,0.097,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001684,2026-01-07T09:21:03.951718+00:00,sub_014763,novo,web,43,blue-collar,jul,nonexistent,0,0.0616,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001685,2026-01-07T09:22:50.623790+00:00,sub_021427,novo,app,32,technician,aug,nonexistent,0,0.0583,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001686,2026-01-07T09:26:50.963727+00:00,sub_017628,novo,email,48,housemaid,jul,nonexistent,0,0.0569,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001687,2026-01-07T09:36:42.716105+00:00,sub_016803,novo,web,59,technician,jul,nonexistent,0,0.0731,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001688,2026-01-07T09:57:12.441765+00:00,sub_038695,novo,app,29,housemaid,nov,nonexistent,0,0.2802,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001689,2026-01-07T10:01:25.441181+00:00,sub_003874,novo,web,35,blue-collar,may,nonexistent,0,0.0287,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001690,2026-01-07T10:08:57.365473+00:00,sub_031806,novo,app,27,blue-collar,may,nonexistent,0,0.0958,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001691,2026-01-07T10:11:09.254351+00:00,sub_036643,novo,app,35,admin.,jun,nonexistent,0,0.2436,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001692,2026-01-07T10:12:36.682398+00:00,sub_027077,novo,web,56,technician,nov,nonexistent,0,0.0555,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001693,2026-01-07T10:12:54.327726+00:00,sub_016269,novo,app,60,housemaid,jul,nonexistent,0,0.0633,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001694,2026-01-07T10:19:03.932343+00:00,sub_006590,novo,app,47,blue-collar,may,nonexistent,0,0.0314,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001695,2026-01-07T10:20:29.024982+00:00,sub_028114,recorrente,web,41,admin.,apr,failure,1,0.1531,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001696,2026-01-07T10:23:54.964610+00:00,sub_019308,novo,web,31,technician,aug,nonexistent,0,0.0581,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001697,2026-01-07T10:24:13.133750+00:00,sub_006152,novo,app,35,blue-collar,may,nonexistent,0,0.0206,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001698,2026-01-07T10:29:31.389205+00:00,sub_014813,novo,email,30,admin.,jul,nonexistent,0,0.0789,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001699,2026-01-07T10:29:56.640974+00:00,sub_039604,recorrente,email,33,services,may,failure,1,0.1647,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001700,2026-01-07T10:31:47.349721+00:00,sub_010930,novo,app,33,admin.,jun,nonexistent,0,0.0393,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001701,2026-01-07T10:36:46.752591+00:00,sub_007349,novo,app,35,blue-collar,may,nonexistent,0,0.0251,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001702,2026-01-07T10:48:36.856076+00:00,sub_028089,recorrente,web,33,entrepreneur,apr,failure,1,0.1354,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001703,2026-01-07T10:48:45.992116+00:00,sub_008218,novo,email,58,technician,jun,nonexistent,0,0.0412,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001704,2026-01-07T10:49:41.302859+00:00,sub_037889,novo,app,52,admin.,sep,nonexistent,0,0.276,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001705,2026-01-07T10:52:42.090630+00:00,sub_035379,novo,email,28,admin.,may,nonexistent,0,0.107,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001706,2026-01-07T10:53:58.400415+00:00,sub_040509,novo,app,31,admin.,aug,nonexistent,0,0.4779,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001707,2026-01-07T10:59:09.446045+00:00,sub_037587,novo,app,28,unemployed,aug,nonexistent,0,0.1263,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001708,2026-01-07T11:01:41.669631+00:00,sub_010040,novo,email,39,admin.,jun,nonexistent,0,0.0407,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001709,2026-01-07T11:06:37.652480+00:00,sub_008737,novo,app,42,blue-collar,jun,nonexistent,0,0.0376,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001710,2026-01-07T11:12:19.514653+00:00,sub_014112,novo,app,45,management,jul,nonexistent,0,0.0713,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001711,2026-01-07T11:13:14.950454+00:00,sub_019350,novo,email,41,admin.,aug,nonexistent,0,0.0581,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
evt_001712,2026-01-07T11:14:46.202170+00:00,sub_036245,reativado,web,22,student,jun,success,1,0.7583,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001713,2026-01-07T11:18:42.797407+00:00,sub_030211,novo,web,23,admin.,apr,nonexistent,0,0.2143,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001714,2026-01-07T11:34:07.075507+00:00,sub_026542,novo,email,41,services,nov,nonexistent,0,0.0597,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001715,2026-01-07T11:35:27.368422+00:00,sub_036178,novo,web,61,blue-collar,may,nonexistent,0,0.0854,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001716,2026-01-07T11:41:29.671793+00:00,sub_026602,novo,web,52,self-employed,nov,nonexistent,0,0.0625,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001717,2026-01-07T11:45:50.195872+00:00,sub_015612,novo,app,24,services,jul,nonexistent,0,0.0569,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001718,2026-01-07T11:52:38.053735+00:00,sub_017010,novo,web,38,admin.,jul,nonexistent,0,0.0762,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001719,2026-01-07T12:00:13.083452+00:00,sub_021294,novo,app,31,management,aug,nonexistent,0,0.0594,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001720,2026-01-07T12:09:58.464411+00:00,sub_003656,novo,email,41,management,may,nonexistent,0,0.0344,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001721,2026-01-07T12:11:52.255688+00:00,sub_030549,novo,web,35,admin.,may,nonexistent,0,0.107,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001722,2026-01-07T12:12:24.806791+00:00,sub_026886,novo,app,37,management,nov,nonexistent,0,0.0589,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001723,2026-01-07T12:17:27.966623+00:00,sub_030114,novo,email,61,technician,apr,nonexistent,0,0.2041,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,oferta_deposito
evt_001724,2026-01-07T12:21:38.565966+00:00,sub_021992,novo,app,35,technician,aug,nonexistent,0,0.0644,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001725,2026-01-07T12:28:03.880664+00:00,sub_032248,novo,app,38,blue-collar,may,nonexistent,0,0.0904,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001726,2026-01-07T12:39:15.389474+00:00,sub_039118,reativado,email,27,technician,dec,success,2,0.7943,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,simulador_credito
evt_001727,2026-01-07T12:40:17.353091+00:00,sub_023474,novo,email,31,technician,aug,nonexistent,0,0.0515,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,sem_oferta
evt_001728,2026-01-07T12:44:39.088243+00:00,sub_018303,novo,email,40,self-employed,jul,nonexistent,0,0.0305,sem_oferta|educacao_financeira|simulador_credito|oferta_deposito,uniform_random,educacao_financeira
